"population_id","sitename","longitude","latitude","Ecoregions","individual_id","genotype_id","DTF","Darker.axillae","Days.to.budding","Disk.diameter","Disk.to.phyllaries.diameter.ratio","Distance.of.first.branching.from.ground","Flower.FHDD.ratio","Flower.head.diameter","Flowerhead.to.phyllaries.diameter.ratio","Internode.length","LIR","Leaf.C.N.ratio","Leaf.area","Leaf.circular","Leaf.curved.height","Leaf.curved.shape.index","Leaf.curvedHeight.maxWidth","Leaf.distal.eccentricity","Leaf.eccentricity","Leaf.eccentricity.area.index","Leaf.ellipsoid","Leaf.height.mid.width","Leaf.maximum.height","Leaf.maximum.width","Leaf.obovoid","Leaf.perimeter","Leaf.proximal.eccentricity","Leaf.rectangular","Leaf.shape.index.external.I","Leaf.shape.index.external.II","Leaf.shape.index.internal","Leaf.total.C","Leaf.total.N","Leaf.width.mid.height","Leaf.width.widest.pos","Ligule.LW.ratio","Ligule.length","Ligule.width","Ligules.number","Petiole.main.veins.colour","Phyllaries.LW.ratio","Phyllaries.diameter","Phyllaries.length","Phyllaries.width","Plant.height.at.flowering","Primary.branches","RGB.proportion.blue","RGB.proportion.green","RGB.proportion.red","SLA","Seed.HW.ratio","Seed.area","Seed.circular","Seed.curved.height","Seed.curved.shape.index","Seed.distal.eccentricity","Seed.eccentricity","Seed.eccentricity.area.index","Seed.ellipsoid","Seed.height.mid.width","Seed.maximum.height","Seed.maximum.width","Seed.ovoid","Seed.perimeter","Seed.proximal.eccentricity","Seed.rectangular","Seed.shape.index.external.I","Seed.shape.index.external.II","Seed.shape.index.internal","Seed.width.mid.height","Seed.width.widest.pos","Stem.colour","Stem.diameter.at.flowering","Stem.diameter.final.after.5th.node","Stem.diameter.final.before.1st.node","TLN","Total.RGB","Trichomes.density.center.average","Trichomes.density.edge.average","Trichomes.density.leaf.center.flat.area","Trichomes.density.leaf.center.secondary.veins","Trichomes.density.leaf.edge.flat.area","Trichomes.density.leaf.edge.secondary.veins","Trichomes.density.nonvein.average","Trichomes.density.vein.average","Trichomes.length"
"ANN_54","Texas",-97.39837,29.11355,"GREAT PLAINS","ANN1336","ANN1336",59,1,35,3.931224882,0.520191559,9.3,3.462443289,13.6066639,1.801371116,5.530769231,0.742857143,8.885276943,14817.9058,0.1622,196.3526,1.6752,1.385379449,0.7206,0.4548,0.6074,0.1419,142.24,174.498,141.732,0.3563,716.9449,0.624,0.3554,1.2312,1.2874,0.8478,43.197,4.862,110.49,0.6096,3.461373745,4.954954745,1.440211934,25,2,2.505320536,7.55604509,2.322797225,0.932844021,143.8,25,0.227965989,0.467999164,0.304034847,19.22904983,1.557628861,12.1343125,0.1333125,5.0753,1.625425,0.849125,0.7618125,0.3948125,0.0469375,4.919925,4.9490375,3.25835,0.2529,14.0415125,0.88705,0.4765,1.522025,1.57165,1.5103125,3.1379625,0.39725,1,25.2,31,34,26,157.949,44,40.5,46,42,53,28,49.5,35,3.641877551
"ANN_54","Texas",-97.39837,29.11355,"GREAT PLAINS","ANN1337","ANN1337",75,0,51,2.340299127,0.606417241,6.7,3.598121952,8.242147718,2.080707105,NA,NA,8.326276248,12485.846,0.1622,213.5954,1.6136,1.800699725,0.8864,0.5905,0.4444,0.1135,162.052,171.45,118.618,0.48,615.7603,0.67,0.36,1.4454,1.7479,1.157,42.966,5.16,92.71,0.7719,3.299398769,3.041374153,0.926616896,20.5,2,2.205649692,3.970445251,1.451949655,0.65900888,147.1,NA,0.230587022,0.468300563,0.301112416,18.39670841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,35.9,26,38,NA,147.337,31,48,32,30,61,35,46.5,32.5,3.318857143
"ANN_54","Texas",-97.39837,29.11355,"GREAT PLAINS","ANN1338","ANN1338",56,1,34,4.331344797,0.520486019,22,3.159700779,13.68037013,1.646496658,6.626086957,0.676470588,7.360830449,7723.2104,0.1843,163.62,1.7798,1.736315979,1.015,0.7436,0.3181,0.1311,117.602,138.938,94.234,0.477,482.754,0.8675,0.3601,1.4744,1.7808,1.5859,41.932,5.697,66.04,0.6884,2.691924337,4.890378797,1.827098178,25.25,4,2.804841379,8.334175821,3.168296219,1.132944207,152.4,23,0.238987149,0.453635974,0.307376876,23.71265091,1.637923409,7.835725,0.146975,4.21235,1.6783875,0.833425,0.745,0.4060375,0.050475,4.0256375,4.045475,2.5717625,0.261875,11.4889,0.8813,0.4652375,1.5758375,1.628,1.528175,2.4765,0.3800625,3,26.4,39,43,23,165.829,51,75,44,58,103,47,73.5,52.5,3.566644898
"ANN_54","Texas",-97.39837,29.11355,"GREAT PLAINS","ANN1339","ANN1339",64,1,42,3.493610869,0.530292341,12,3.799978444,13.2895874,2.01708753,6.085714286,0.666666667,7.549189043,12400.6849,0.2085,216.1803,1.6236,1.762119137,0.8889,0.6825,0.4696,0.1325,155.194,181.864,122.682,0.5395,676.9967,0.8857,0.3101,1.4824,1.8239,1.8346,43.296,5.735,85.09,0.6885,3.190299185,5.063872345,1.587369928,20.33333333,3,2.241295852,6.597622337,2.424176032,1.083813646,170.4,27,0.233467243,0.459419458,0.307113299,25.13822197,1.957172484,8.373975,0.198225,4.7304125,2.00575,0.8631,0.7566125,0.40095,0.053225,4.52305,4.568025,2.4169625,0.2384375,12.1393375,0.871925,0.477275,1.895825,1.94445,1.86795,2.333625,0.380175,2,34.4,33,36,28,165.535,90.5,64,67,114,67,61,67,87.5,3.24357551
"ANN_54","Texas",-97.39837,29.11355,"GREAT PLAINS","ANN1340","ANN1340",56,1,32,3.038135427,0.491521487,6,3.518419743,10.69172463,1.728163193,6.572,0.78125,7.63515801,10473.1403,0.1164,152.3179,1.5473,1.427801837,0.7992,0.7021,0.3811,0.0792,142.748,148.59,106.68,0.3228,484.3951,0.8632,0.3975,1.3929,1.4337,1.3141,44.123,5.779,99.568,0.594,4.550687834,3.771729896,0.834390811,26.66666667,3,3.006544483,6.189947817,2.41359473,0.803962228,164.3,25,0.251852785,0.444584466,0.303562749,19.32313708,1.756375918,7.4771125,0.1699625,4.27065,1.8331,0.8581375,0.7484,0.3978875,0.053225,4.0864875,4.11955,2.4315125,0.266375,11.530975,0.864575,0.4643625,1.6961125,1.7651,1.6489625,2.3177625,0.3795375,3,35.8,39,56,25,166.641,66.5,65,62,71,66,64,64,67.5,3.132563265
"ANN_55","Texas",-96.58348,28.66061,"GREAT PLAINS","ANN1341","ANN1341",55,1,32,3.749729313,0.520869177,13.5,3.788901325,14.23890463,1.911010683,5.324,0.78125,7.745601734,9186.6913,0.1445,175.0579,1.8919,1.588028412,0.9248,0.7372,0.3176,0.1235,136.144,144.272,110.236,0.4335,563.1325,0.8932,0.3231,1.3088,1.6242,1.4122,42.946,5.545,83.82,0.6746,2.774020554,5.356524688,1.943340474,19.33333333,4,2.705911077,7.21371036,2.672832563,0.988332198,133.1,25,0.221307621,0.47160075,0.307091629,22.59948659,1.894668257,9.6343875,0.1958375,4.9252375,1.95735,0.8435625,0.7510375,0.418,0.0568625,4.76515,4.7797,2.599525,0.2700375,13.0662375,0.87565,0.494275,1.8408625,1.9202875,1.8006375,2.4844375,0.351575,2,36.2,34,32,25,168.015,77.5,55,87,68,65,45,76,56.5,3.182938776
"ANN_55","Texas",-96.58348,28.66061,"GREAT PLAINS","ANN1342","ANN1342",55,1,34,2.780637301,0.4844018,6.5,4.666302653,12.97763705,2.260092237,6.386956522,0.676470588,8.084096301,12002.1695,0.2071,190.5373,2.28,1.53091194,0.9349,0.7093,0.5385,0.1545,155.448,175.006,124.46,0.699,595.0432,0.8746,0.3022,1.4061,2.1702,2.1786,43.716,5.408,71.628,0.82,2.829857981,5.043366429,1.809667149,20.66666667,2,2.143250499,5.744330012,2.19025199,1.022002039,146.9,24,0.218785935,0.468053509,0.313160556,23.18811727,1.658798421,7.7941125,0.1435875,4.206775,1.7060625,0.854425,0.7622625,0.4068625,0.0498625,3.984625,3.999175,2.5360375,0.2562375,11.49865,0.8798625,0.498475,1.579825,1.6353625,1.57455,2.4421125,0.3881875,0,35,36,41,23,173.055,64,63,68,60,87,39,77.5,49.5,3.739346939
"ANN_55","Texas",-96.58348,28.66061,"GREAT PLAINS","ANN1343","ANN1343",55,1,32,3.811033705,0.598950701,2.5,3.542565259,13.48372959,2.118489239,5.175,0.75,7.974702254,7192.8243,0.1926,158.3087,1.9065,1.755669291,0.8638,0.6131,0.4887,0.1271,108.712,139.446,90.17,0.5016,483.4557,0.9106,0.3387,1.5465,1.6654,1.5556,43.733,5.484,65.278,0.7638,3.304393457,4.817950353,1.467739896,28.33333333,4,2.208277717,6.370156282,2.305881702,1.045251967,124.2,24,0.21914906,0.465924718,0.314926221,29.39445975,1.461154196,8.18705,0.1107125,4.076675,1.4897875,0.850525,0.751375,0.4026875,0.045475,3.892025,3.9105375,2.7900375,0.25535,11.6726,0.8709125,0.465075,1.4021375,1.448675,1.378525,2.6881625,0.386175,3,34.4,37,49,24,188.333,82.5,63.5,122,43,86,41,104,42,3.068106122
"ANN_55","Texas",-96.58348,28.66061,"GREAT PLAINS","ANN1344","ANN1344",54,1,32,3.487426222,0.504508855,6,4.379365393,15.55943042,2.234585353,6.169230769,0.8125,8.553209812,8545.3377,0.1151,145.605,1.5835,1.348818898,0.8825,0.716,0.3716,0.1063,122.428,130.81,107.95,0.4112,460.7233,0.8558,0.3582,1.2118,1.3577,1.2778,42.724,4.995,90.17,0.7132,3.298234505,5.639201469,1.703505771,21.33333333,4,3.375846599,6.905989204,2.842273575,0.845109808,160.4,12,0.216269226,0.473351616,0.310379158,25.43255268,1.597855056,7.4334375,0.138025,4.0543375,1.6483625,0.868375,0.7707625,0.39075,0.0512375,3.8258875,3.857625,2.5373625,0.2704625,11.2496125,0.88035,0.481525,1.5214125,1.573525,1.52685,2.43285,0.3850625,4,31.5,30,34,26,167.74,45.5,62.5,69,22,90,35,79.5,28.5,3.404816327
"ANN_55","Texas",-96.58348,28.66061,"GREAT PLAINS","ANN1345","ANN1345",49,1,26,3.610637353,0.498560223,8.5,4.043001343,14.59466481,2.018398888,5.613636364,0.846153846,9.204401667,12270.4916,0.1805,207.9044,2.26,1.680741807,0.8872,0.6972,0.4698,0.1368,150.368,172.212,123.698,0.5442,651.1865,0.9042,0.3399,1.3922,1.731,1.7353,44.086,4.79,86.868,0.733,3.159942625,5.698046999,1.806539698,20.66666667,3,3.048742429,7.245793278,2.915808253,0.958081834,123.5,19,0.234364673,0.456374739,0.309260588,13.57355265,1.599652557,10.3825,0.13925,4.719175,1.593475,0.836925,0.74005,0.4057,0.04435,4.5429,4.5667,2.950125,0.2486,13.4314,0.869825,0.4942,1.5538,1.581,1.45405,2.8866,0.405875,3,39.6,42,45,22,177.019,55,62,52,58,79,45,65.5,51.5,3.334873469
"ANN_55","Texas",-96.58348,28.66061,"GREAT PLAINS","ANN1346","ANN1346",50,0,26,3.452675646,0.466743898,11,3.74532101,12.90900164,1.746808099,5.176190476,0.807692308,7.69627293,11239.0098,0.1649,167.1708,2.0005,1.489033384,0.8975,0.7319,0.4268,0.1106,154.686,161.29,112.268,0.5619,524.0085,0.8271,0.3574,1.4367,1.8343,1.6934,43.302,5.626,84.328,0.7435,2.775151812,4.730300134,1.709026196,20.66666667,4,2.523833744,7.398660751,2.763944201,1.097104506,108.7,19,0.224365854,0.467756098,0.307878049,24.57151246,1.789087715,7.5810625,0.1834375,4.3029125,1.8940875,0.841925,0.7392625,0.4269875,0.0587125,4.1169375,4.17115,2.4050875,0.3086375,11.5488,0.8727125,0.4727375,1.7361125,1.832525,1.71165,2.2489625,0.3362125,0,30.3,NA,36,21,164,43.5,47,58,29,71,23,64.5,26,3.766040816
"ANN_55","Texas",-96.58348,28.66061,"GREAT PLAINS","ANN1347","ANN1347",58,1,35,3.520924125,0.57070367,18,4.255170499,14.9633792,2.435701675,6.134782609,0.657142857,7.992770555,9787.3998,0.1612,162.3015,1.6612,1.350913919,0.8596,0.7359,0.4436,0.1442,132.334,139.7,120.142,0.565,514.8738,0.8879,0.3277,1.1628,1.5933,1.5188,42.784,5.353,83.058,0.7203,2.713302611,5.66214878,2.08088513,20.33333333,2,2.921129803,6.186926844,2.516287467,0.86542744,141.1,21,0.23708547,0.455990696,0.306923834,17.66678664,1.713212636,8.694125,0.1664875,4.510225,1.773725,0.87345,0.7705125,0.3962,0.0542,4.3524,4.3828375,2.6326125,0.2845125,12.127325,0.8757125,0.469575,1.665425,1.742375,1.69725,2.4989875,0.351925,1,33.1,35,43,23,161.659,39.5,37.5,50,29,43,32,46.5,30.5,2.159632653
"ANN_55","Texas",-96.58348,28.66061,"GREAT PLAINS","ANN1348","ANN1348",52,0,28,3.289547273,0.499500888,7,4.1418504,13.61547741,2.06752513,6.270833333,0.857142857,7.227047976,6211.0844,0.2224,136.9703,2.5237,1.706497309,0.8863,0.7406,0.5118,0.1309,124.206,128.524,80.264,0.6281,397.5296,0.85,0.3558,1.6013,2.4697,2.3375,43.098,5.963,50.292,0.8051,3.669359544,5.170210173,1.451606141,21,1,2.977427832,6.596443926,2.616186296,0.880998844,150.5,22,0.232366118,0.456028966,0.311604916,21.49164152,1.962238292,7.12265,0.19935,4.402625,2.04805,0.826125,0.7355,0.412075,0.05725,4.1672,4.21215,2.243675,0.26465,11.3667,0.882975,0.4628,1.895025,1.938025,1.7846,2.16695,0.379375,0,35.8,39,44,24,179.243,60.5,47,51,70,52,42,51.5,56,3.62155102
"ANN_55","Texas",-96.58348,28.66061,"GREAT PLAINS","ANN1349","ANN1349",61,1,35,3.670720658,0.458045093,11.5,4.498791536,16.50482348,2.042118498,7.532,0.714285714,8.684676646,11489.6544,0.203,221.5636,2.5731,1.813508602,0.8851,0.6916,0.4499,0.1498,151.892,169.926,122.174,0.6345,770.6168,0.8524,0.3412,1.3909,1.8864,1.7111,44.09,5.077,80.518,0.7906,3.143744782,6.352162247,2.033902477,22.33333333,4,3.490302649,8.235736603,3.485106311,1.000893616,188.3,22,0.2289753,0.46420721,0.30681749,20.09032069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,34.3,36,38,25,180.609,111,71.5,99,123,94,49,96.5,86,2.700857143
"ANN_55","Texas",-96.58348,28.66061,"GREAT PLAINS","ANN1350","ANN1350",52,1,26,3.915275921,0.573005012,7.5,3.904438879,15.27661054,2.235792996,5.133333333,0.923076923,7.215274397,10886.8169,0.1479,176.5664,1.8838,1.442206031,0.9119,0.5976,0.5183,0.1239,113.538,149.86,122.428,0.5329,618.5723,0.8037,0.3555,1.2241,1.2147,1.1973,42.854,5.939,93.472,0.7197,3.197323715,5.848079656,1.832237684,26,4,2.16734344,6.876247114,2.613781573,1.207915084,123.2,23,0.215937931,0.471891623,0.312170447,28.16041619,1.817201653,7.2337375,0.1807,4.243075,1.8991625,0.8584875,0.754825,0.4084875,0.0559875,4.0044625,4.087825,2.33495,0.283525,11.246675,0.883525,0.4782,1.758225,1.8135875,1.74695,2.2172,0.36185,4,35.7,43,43,24,172.582,78.5,67.5,78,79,93,42,85.5,60.5,3.494938776
"ANN_56","Texas",-97.06011,28.08852,"GREAT PLAINS","ANN1351","ANN1351",61,1,38,3.890323272,0.603258727,12.5,3.637133379,14.12999297,2.193191025,5.707142857,0.736842105,9.196755055,9712.1096,0.1677,169.0862,1.9154,1.647756685,0.8102,0.4775,0.5583,0.1109,146.05,152.4,102.616,0.4201,498.3445,0.5675,0.3553,1.4851,1.8025,0.9662,40.12,4.362,81.026,0.6401,3.110508362,5.181144418,1.712596728,23,2,3.139590363,6.458495454,2.574179994,0.819701194,159.8,25,0.241486604,0.454557399,0.303955997,17.90250618,1.677142591,9.8701,0.1596125,4.7281375,1.7472625,0.8763,0.7703875,0.4036375,0.0537125,4.4675,4.537625,2.8191625,0.27225,13.0756375,0.88025,0.4878375,1.6102375,1.6616875,1.62465,2.6908125,0.38125,2,28.7,32,34,28,167.442,54.5,38,75,34,52,24,63.5,29,3.273306122
"ANN_56","Texas",-97.06011,28.08852,"GREAT PLAINS","ANN1352","ANN1352",61,1,38,4.111362857,0.571654503,8.5,3.214639639,13.19705204,1.837105879,5.011111111,0.710526316,7.892566013,12209.0078,0.2159,200.8345,2.5394,1.7188848,0.8421,0.4011,0.6247,0.1349,172.974,182.626,116.84,0.505,627.0253,0.4608,0.3209,1.563,2.27,0.9172,42.022,5.324,76.2,0.7073,2.851902544,4.551093157,1.604506955,28.66666667,0,3.039478347,7.18855718,2.836083521,0.942869926,135.3,26,0.229029464,0.468189833,0.302780703,22.63862006,1.594694561,8.3843,0.1380875,4.29525,1.6457375,0.8612125,0.7644625,0.4061375,0.050175,4.0375625,4.0812,2.6934625,0.2851625,11.80715,0.8862625,0.47985,1.5211875,1.5725125,1.534525,2.5797,0.3718375,1,31.6,30,35,27,160.499,61,80,83,39,115,45,99,42,3.620816327
"ANN_56","Texas",-97.06011,28.08852,"GREAT PLAINS","ANN1353","ANN1353",62,1,39,3.964566355,0.525541479,6.5,3.505847742,13.90026507,1.843209327,3.45,0.871794872,8.838739909,8275.1447,0.2347,182.946,1.8365,1.989668073,0.8854,0.6386,0.4741,0.1286,132.588,156.972,91.948,0.467,550.5944,0.8437,0.3391,1.7072,1.8913,1.8073,43.383,4.908,70.104,0.7132,2.771674953,5.16363512,1.869579023,21,4,3.040596339,7.544935021,2.876711473,0.950609926,117.3,35,0.251386673,0.442637733,0.305975595,25.49336014,1.708737906,10.3755,0.169325,4.9098875,1.80665,0.8700875,0.7775625,0.4015125,0.0581375,4.7268,4.7545625,2.8734,0.3148,13.268275,0.884,0.47285,1.66145,1.759625,1.7277125,2.6961,0.3359375,3,30.8,38,48,34,168.569,82,76,101,63,101,51,101,57,4.435836735
"ANN_56","Texas",-97.06011,28.08852,"GREAT PLAINS","ANN1354","ANN1354",64,1,39,4.190591343,0.554156086,7,3.712844526,15.54374493,2.056748307,6.7,0.717948718,7.683410854,5526.0535,0.1805,132.3901,2.1213,1.83528474,0.884,0.7521,0.396,0.0817,113.792,121.158,72.136,0.3677,352.5685,0.8928,0.3725,1.6796,2,1.9457,39.855,5.187,56.896,0.6786,2.844487477,5.594215104,1.986500065,21.5,2,2.327765336,7.589837474,2.929369727,1.260946357,187.6,27,0.219810754,0.466159461,0.314029784,47.63839224,1.761651927,13.0703625,0.177875,5.60725,1.83515,0.8317375,0.745275,0.4105125,0.052675,5.438525,5.4768875,3.18295,0.2739,15.19955,0.8855625,0.455625,1.720825,1.7901375,1.6900625,3.03875,0.3792625,2,40.1,49,51,28,188.221,91,76,129,53,126,26,127.5,39.5,3.277567347
"ANN_56","Texas",-97.06011,28.08852,"GREAT PLAINS","ANN1355","ANN1355",68,0,46,2.919141884,0.511857142,7,4.509547641,13.13405613,2.30549704,6.073529412,0.739130435,9.017633719,17874.2868,0.1621,221.2202,1.9183,1.595138588,0.8889,0.7442,0.3485,0.0934,191.008,207.772,138.684,0.4022,660.8385,0.8761,0.3645,1.4982,1.6786,1.6085,41.027,4.55,113.792,0.7005,2.886017625,5.243713975,1.818703745,20,2,2.783978707,5.693251422,2.3052897,0.829589158,206.5,34,0.070961597,0.60409577,0.324942633,19.67666975,1.912300442,10.527025,0.2008375,5.183625,1.9417625,0.8573125,0.765525,0.401925,0.051175,5.0019375,5.0297375,2.710675,0.2444125,13.655675,0.8827375,0.4813875,1.8567125,1.9181875,1.8430875,2.6088,0.373575,1,42.3,34,38,34,115.485,34,33.5,40,28,43,24,41.5,26,2.873412245
"ANN_56","Texas",-97.06011,28.08852,"GREAT PLAINS","ANN1356","ANN1356",61,1,39,3.655395763,0.565001076,7,3.534142592,12.91269549,1.996353234,5.5,0.769230769,7.819890013,10244.3021,0.2103,180.9207,2.431,1.767459604,0.8135,0.3964,0.6395,0.1214,153.416,170.688,102.362,0.4135,563.549,0.5028,0.3172,1.6675,2.0614,0.9708,42.604,5.448,74.422,0.7069,2.29906888,4.700367028,2.051301681,20.33333333,2,2.251640543,6.467108354,2.201034648,0.975444121,165,30,0.223676979,0.47187793,0.304445091,19.87641075,1.886374658,7.5966375,0.1952875,4.4245625,1.984725,0.839475,0.7442,0.418525,0.0588375,4.2386375,4.2717,2.3455375,0.29335,11.6304375,0.876125,0.4715125,1.8209875,1.907875,1.7948,2.2211875,0.3671625,2,32.4,30,41,30,154.665,37.5,45.5,51,24,55,36,53,30,3.032791837
"ANN_56","Texas",-97.06011,28.08852,"GREAT PLAINS","ANN1357","ANN1357",64,1,39,3.649654946,0.574002644,11.5,4.312682332,15.66732163,2.460509344,7.357692308,0.666666667,8.361821628,11027.9779,0.2067,201.2911,2.377,1.768938941,0.7796,0.4191,0.5763,0.1252,124.714,176.022,113.792,0.3968,611.154,0.7398,0.2831,1.5469,1.7108,0.9119,42.396,5.07,72.898,0.6662,2.957775477,6.194404824,2.102065275,20.66666667,3,2.581797459,6.373940075,2.176442712,0.850175827,191.3,25,0.247628892,0.450310092,0.302061016,18.65986108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,32,38,45,26,159.63,77.5,62,90,65,77,47,83.5,56,2.588032653
"ANN_56","Texas",-97.06011,28.08852,"GREAT PLAINS","ANN1358","ANN1358",67,1,44,3.576887486,0.536892887,9,4.067149523,14.53491168,2.182669957,7.353846154,0.590909091,9.17749092,6269.3423,0.276,170.6571,1.6348,2.21012614,0.8553,0.4426,0.6431,0.134,138.176,152.908,77.216,0.5195,495.7516,0.5352,0.3029,1.9803,2.8187,1.6024,42.674,4.65,49.022,0.7544,2.56876104,5.456610678,2.143889091,20.66666667,3,3.175783954,6.658302466,2.704381268,0.854728359,191.2,25,0.250224045,0.444103589,0.305672365,17.99983434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36.1,36,40,26,174.072,65,54.5,76,54,74,35,75,44.5,2.666228571
"ANN_56","Texas",-97.06011,28.08852,"GREAT PLAINS","ANN1359","ANN1359",50,1,33,3.711776122,0.485684958,2.5,4.03824642,14.98421097,1.982643963,4.286363636,0.666666667,7.692691375,9369.5296,0.1786,174.1621,1.8937,1.735892555,0.9802,0.7572,0.3005,0.119,131.826,149.86,100.33,0.4153,502.8231,0.8762,0.3511,1.4937,1.7534,1.5379,31.373,4.078,75.184,0.676,2.840509349,5.709733183,2.012496884,20.66666667,3,3.544929064,7.981157801,3.105528181,0.880301419,94.3,21,0.237879047,0.451933071,0.310187882,19.70458381,2.111100745,9.12165,0.22495,5.0912625,2.2012,0.8750375,0.77445,0.4034375,0.0583875,4.8749375,4.919925,2.4116625,0.2767125,12.8615625,0.8811625,0.4869125,2.04275,2.1233375,2.08915,2.299225,0.3578125,4,36.9,37,42,22,175.11,84.5,34,112,57,50,18,81,37.5,3.555134694
"ANN_56","Texas",-97.06011,28.08852,"GREAT PLAINS","ANN1360","ANN1360",65,1,44,3.767992094,0.57977479,7,3.95676352,14.88585281,2.288681965,5.338235294,0.772727273,9.364823832,7856.4359,0.1331,135.3567,1.6192,1.335589959,0.8969,0.7648,0.3873,0.1142,118.872,124.46,101.346,0.4738,420.7489,0.9012,0.3433,1.2281,1.4717,1.4724,32.116,3.429,80.772,0.698,3.127444749,5.774995866,1.848122757,20.66666667,1,2.835803927,6.523458304,2.308863246,0.812039041,181.5,36,0.236127601,0.456802782,0.307069617,16.16218042,1.717918107,9.3069625,0.1657625,4.6407625,1.7692625,0.873825,0.77995,0.4028625,0.0536625,4.4423625,4.4648375,2.7013875,0.2978375,12.530175,0.8825625,0.4924,1.6537625,1.7251875,1.7060375,2.57705,0.3575,1,37.2,33,37,34,166.77,62,64.5,67,57,66,63,66.5,60,3.004579592
"ANN_57","Texas",-97.24526,27.63854,"GREAT PLAINS","ANN1361","ANN1361",52,1,33,3.81125738,0.503389424,2.5,3.61959665,13.81158067,1.82318755,5.438095238,0.636363636,7.472143519,9588.8195,0.1452,150.5258,1.6741,1.368640323,0.8757,0.5786,0.5035,0.1178,126.746,142.494,109.982,0.4869,480.0366,0.7281,0.367,1.2956,1.4985,1.1172,42.1,5.634,84.582,0.7145,2.88737849,5.011079922,1.752093905,28.33333333,2,2.673362252,7.56972877,2.507877197,0.939144989,114.2,22,0.221306241,0.469050798,0.309642961,27.74542679,1.671995291,6.9821625,0.1522375,4.0124125,1.7309125,0.8406125,0.7420125,0.42,0.0545875,3.767675,3.8153,2.399775,0.2903,11.037175,0.8749625,0.4806375,1.5964125,1.6476125,1.5577625,2.2979125,0.374725,0,22.5,37,45,21,172.25,55,42.5,70,40,65,20,67.5,30,4.171346939
"ANN_57","Texas",-97.24526,27.63854,"GREAT PLAINS","ANN1362","ANN1362",58,1,38,3.443644352,0.529422604,10,3.781011185,13.00326498,1.999734003,8.56,0.657894737,9.248685211,12753.4584,0.1574,189.6353,1.8921,1.58512881,0.7767,0.4926,0.5727,0.111,149.098,172.466,119.634,0.4136,576.9705,0.6858,0.3517,1.4416,1.6582,1.0373,42.617,4.608,89.916,0.6739,2.756478034,4.898396344,1.783399066,21.66666667,3,2.548481983,6.503134762,2.183125761,0.860134089,214,24,0.1904303,0.491697364,0.317872336,23.63940389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,37.4,40,51,25,175.366,65,42,81,49,59,25,70,37,3.024293878
"ANN_57","Texas",-97.24526,27.63854,"GREAT PLAINS","ANN1363","ANN1363",48,1,26,3.706868258,0.435822856,12,4.487393633,16.56630405,1.950004878,4.872727273,0.846153846,7.134833779,9644.8839,0.1329,171.9096,1.7265,1.517509975,0.9359,0.7112,0.3956,0.1153,125.73,140.97,113.284,0.4668,518.4161,0.9249,0.3726,1.2444,1.3488,1.3493,42.896,6.012,93.218,0.7207,3.007233761,6.525853883,2.20986836,26,4,3.631280331,8.502086854,3.762153544,1.042446794,107.2,16,0.205114731,0.474970408,0.319914861,23.68004886,2.043408424,12.3914125,0.22335,5.8201125,2.142825,0.8463125,0.753475,0.411225,0.06215,5.6620875,5.7083625,2.8482375,0.2856125,15.22705,0.8822625,0.4735875,2.0053625,2.09885,1.9889375,2.7000625,0.3623375,4,31.3,34,40,22,188.397,88,74.5,108,68,109,40,108.5,54,3.166114286
"ANN_57","Texas",-97.24526,27.63854,"GREAT PLAINS","ANN1364","ANN1364",51,1,26,3.71220407,0.510258876,9,4.403138717,16.36239714,2.247587706,6.854545455,0.846153846,8.319427005,12125.5241,0.1233,174.1667,1.6572,1.458926956,0.8851,0.6699,0.4298,0.0986,132.334,157.988,119.38,0.4333,519.6637,0.8613,0.3677,1.3234,1.2707,1.2683,39.828,4.787,104.14,0.7186,3.583221125,6.471322845,1.807247072,21.5,4,3.123179968,6.951732154,2.983569877,0.966124155,150.8,21,0.198801992,0.48774327,0.313454738,25.45240155,2.168223279,11.301775,0.23785,5.7138375,2.2778625,0.77785,0.697625,0.4575375,0.06495,5.5522875,5.597275,2.6352625,0.307625,14.9242875,0.8794625,0.4861875,2.1292625,2.244825,1.9289625,2.481775,0.3496625,4,37.5,40,55,22,166.276,61,36.5,96,26,57,16,76.5,21,3.733297959
