"Ecoregions","Total.RGB","Primary.branches","RGB.proportion.red","Total_Leaf_Number","Phyllaries.length","Leaf.total.N","Specific_Leaf_Area","Leaf.C.N.ratio","Seed.rectangular","Leaf.shape.index.external.I","Seed.maximum.height","Seed.curved.height","Seed.proximal.eccentricity","Ligule.width","Seed.area","Seed.height.mid.width","Seed.perimeter","Flower.FHDD.ratio","Days.to.budding","Disk.diameter","Leaf.shape.index.internal","Phyllaries.diameter","Seed.width.mid.height","Phyllaries.width","Seed.maximum.width","Flower.head.diameter","Seed.ellipsoid","Ligules.number","Stem.colour","RGB.proportion.blue","Stem.diameter.at.flowering","Plant.height.at.flowering","Seed.eccentricity.area.index","Leaf.ellipsoid","Seed.shape.index.internal","Distance.of.first.branching.from.ground","Days_to_flowering","Seed.distal.eccentricity","RGB.proportion.green","Darker.axillae","Seed.eccentricity","Disk.to.phyllaries.diameter.ratio","Seed.width.widest.pos","Leaf.height.mid.width","Leaf.curvedHeight.maxWidth","Leaf.perimeter","Seed.shape.index.external.II","Stem.diameter.final.after.5th.node","Leaf.distal.eccentricity","Ligule.length","Leaf.proximal.eccentricity"
"GREAT PLAINS",151.431,44,0.312703476,48,2.986467678,3.229,10.04028553,12.10702315,0.470394146094759,1.5462,5.11982675686468,5.24394030484333,0.879821604866538,1.636155399,10.9055561329993,5.07225648242547,13.8434568437372,3.099109142,55,4.865406785,0.9409,8.093285092,2.67833009784182,1.147530478,2.80078518347033,15.06443968,0.0564871418559669,33.33333333,1,0.260177903,42,375,0.397750136927728,0.099,1.83543183624767,22.5,94,0.8602346929909,0.427118622,"0",0.762356794476119,0.60279119,0.367185050395935,212.598,1.918030976,945.7352,1.90723044056475,39,0.7527,4.871508874,0.6142
"GREAT PLAINS",151.414,32,0.311926242,31,3.461249151,4.305,17.07213681,10.36400671,0.4588875,1.2477,5.0297375,5.1561375,0.8786625,1.311682764,10.442925,4.9437375,13.5599375,3.219283655,45,4.74398537,1.2406,8.872683271,2.6895,1.340630177,2.7992875,15.31164011,0.0521875,29,1,0.192564756,45.4,250.8,0.3946875,0.1271,1.756725,8,72,0.8536375,0.495509002,"1",0.7482,0.535069278,0.3743875,152.146,1.785801142,901.9415,1.83995,37,0.8609,5.373155103,0.9567
"GREAT PLAINS",159.632,32,0.316014333,30,3.733636876,3.362,16.63983321,12.77146072,0.468860610902147,1.5683,5.07067637390427,5.19629340539249,0.878530890582889,1.740060242,10.7109921799362,5.02068655148624,13.7254973487279,3.196077744,52,6.051433887,1.744,8.879323054,2.65526325190405,1.161872464,2.78039123489442,19.32424597,0.056702808804085,34,1,0.208109903,37.8,254,0.399980039130535,0.1115,1.82305757671208,19.5,85,0.857447153979875,0.475875764,"0",0.758968016549707,0.681869511,0.36591901496264,186.436,1.629325752,644.7823,1.90351390642704,32,0.8812,6.614988071,0.8618
"GREAT PLAINS",157.892,33,0.308958022,35,3.297306531,4.091,14.59728644,10.64950812,0.4874125,1.5808,4.4926375,4.6563,0.87395,1.609517907,8.7572125,4.4304375,12.3363875,3.270298194,51,4.85967713,1.6209,8.477250145,2.45135,1.428482993,2.5426375,15.8904442,0.0526125,30.66666667,1,0.22636359,38.1,220.4,0.4040875,0.1199,1.7275875,19,76,0.8627125,0.464678388,"0",0.75555,0.5733613,0.3829375,191.77,1.671074666,623.2614,1.8090875,34,0.8921,5.558339619,0.7045
"GREAT PLAINS",161.607,25,0.312802044,28,2.931424206,3.59,14.92071629,11.81368157,0.4646125,1.3769,5.0165,5.151975,0.8855,1.729326883,10.3101625,4.945075,13.4662125,3.121714784,39,5.609399698,1.7714,9.446443143,2.6061375,1.209018736,2.696125,17.48922275,0.05505,35,1,0.238653029,37.3,202,0.391675,0.1214,1.8507625,23,64,0.865125,0.448544927,"0",0.76745,0.593727408,0.387825,153.162,1.53942319,527.9343,1.9019375,31,0.8889,6.046386696,0.9306
"GREAT PLAINS",157.071,30.2805801075484,0.321848081,31.8534381295141,2.83854654,2.829,10.62143281,14.70308275,0.471896532293693,1.3902,5.00287915689069,5.13186948734451,0.878753606223661,1.436232561,10.4679620196287,4.95540911313024,13.5576186156775,2.989533928,86,5.705888475,1.0793,9.097073152,2.62605346938526,1.48858457,2.74673084601782,17.05657215,0.0562879650079036,34.5,2,0.191830446,61.6,290,0.400497768264856,0.1441,1.82091116490638,15.0604985528292,119,0.858065548911761,0.486321472,"1",0.759990185718191,0.627478439,0.367391127613838,163.068,1.750420563,705.1794,1.89776649684892,38.331370016858,0.8698,5.564079451,0.599
"GREAT PLAINS",157.943,37,0.318513641,41,3.299048254,2.857,14.96299537,14.5909973,0.469600251391974,1.4414,5.04134286542925,5.17053931103111,0.878094014560118,1.641317484,10.6763304502754,4.99140361718343,13.6613997346748,3.432500647,62,4.709011753,1.9747,8.557170612,2.66328516776227,1.118933153,2.78124721216969,16.16776315,0.0557019288244941,34.4,3,0.19872359,40.5,312,0.398759114760292,0.1273,1.80899651785945,16.5,94,0.858813848895147,0.482762769,"1",0.759751934414097,0.553231345,0.371017387370645,198.882,1.45985387,652.6277,1.88595861513977,39,0.9398,5.592391377,0.919
"GREAT PLAINS",160.946,48,0.325357573,49,4.487664833,3.405,11.60373168,12.18446116,0.469647318512667,1.4255,5.13170532836839,5.25671326248143,0.879190642980284,1.838622271,11.129897804502,5.08063803504746,13.9414086520075,2.42163496,78,7.090669996,1.425,11.46412271,2.72803472282833,1.580012133,2.85002511486418,17.17101436,0.0558443249848377,32,0,0.220142159,42.3,317.5,0.398933533005886,0.1276,1.79640008404813,11,114,0.85812446561588,0.454500267,"0",0.759831971683755,0.618509604,0.369257048778709,121.666,1.571668202,457.854,1.87279919757435,38,0.8837,5.722544653,0.7826
"GREAT PLAINS",156.186,36,0.313664477,36,3.991145392,4.229,14.22238819,10.4205437,0.468086267566022,1.3772,5.15835393672772,5.28270078921356,0.879010887550598,1.745779408,11.1777254631034,5.10949735277799,13.9864042811519,3.478255443,53,5.250420537,1.1582,10.01479382,2.72933778037046,1.311838332,2.85215667340134,18.24140846,0.056056360451732,34,2,0.221505129,42.3,322,0.398026817429097,0.1186,1.80703007971714,22,90,0.857836926958292,0.464830395,"1",0.759867338603076,0.52439733,0.368887927820601,165.862,1.456671696,600.4257,1.88473370637695,36,0.8836,6.481597145,0.6833
"GREAT PLAINS",158.428,42,0.317147221,57,2.430808468,3.799,17.0263265,10.5184357,0.470077896935251,1.3689,4.92803324222484,5.0601871134679,0.875248589903736,1.476967253,10.3446690756911,4.87647850781035,13.4540735238171,3.185280487,84,4.424658989,1.45,7.579819495,2.6380863315237,1.180930146,2.75884205371532,14.08947291,0.0554796493017345,26,2,0.234131593,38.1778474087637,193.074754311082,0.405101750268763,0.1199,1.75985034617491,13,114,0.851432118354023,0.448721186,"1",0.751419513980267,0.589760192,0.37006855053777,140.97,1.549063527,513.8155,1.85829121989435,42,0.8219,4.849861523,0.9333
"GREAT PLAINS",164.513,20,0.310267274,24,3.525426203,5.54,16.19610955,7.970235336,0.4589125,1.4593,5.4094125,5.5062625,0.871,1.610687049,12.6699,5.35385,14.79895,2.859497216,32,4.914929878,1.7059,8.693393983,3.0202,1.358644171,3.1300375,14.03745526,0.0509375,29,4,0.253530116,30.7,110.5,0.3956375,0.1242,1.6678875,19,52,0.8474,0.43620261,"1",0.745775,0.548452191,0.3774125,157.988,1.781876613,664.3029,1.77405,39,0.9355,4.749573834,0.9063
"GREAT PLAINS",163.951,24,0.298906381,25,3.445940076,5.43,19.06657401,7.988087499,0.46165,1.2388,5.969,6.0951125,0.861125,1.610743903,14.6495375,5.9200375,16.3045375,2.808625378,33,5.343188615,1.1104,9.832695633,3.176325,1.612993491,3.283475,15.00184827,0.0493375,31,1,0.271087093,50.2,149.2,0.430975,0.0979,1.6047875,9.5,58,0.789125,0.430006526,"1",0.6934875,0.543771472,0.3991125,122.174,1.519969844,516.0311,1.86495,48,0.868,4.749611666,0.7898
"GREAT PLAINS",161.803,30,0.305216838,29,3.754311954,6.245,21.05683113,6.629725836,0.467319907656307,1.1778,5.18755299697767,5.30732538456101,0.878599790416129,1.529629351,11.3321837967866,5.13843254706592,14.0756185700842,3.013425561,38,5.427013747,1.4724,9.329658626,2.75166856186977,1.355206098,2.87949728258068,16.35224027,0.0561130576860908,29.33333333,2,0.260996397,37.4,147.8,0.400625688229862,0.1247,1.79176680223928,20,64,0.853620873258997,0.433786765,"1",0.756350728035074,0.577742623,0.366718378035382,153.162,1.378804896,568.1957,1.87967879821186,42,0.9302,5.67807907,0.9213
"GREAT PLAINS",159.951,25,0.306675169,28,3.677993108,5.486,14.82293992,8.059654437,0.461025,1.4513,5.93065,6.032625,0.8868125,1.70311757721286,13.7326125,5.9028625,15.63505,3.455226889,35,4.75434933,0.9576,8.883927562,2.922325,1.06171755,3.071825,16.42866437,0.0611625,23,2,0.25064551,32.7,162.1,0.3924125,0.0781,1.96255,20,58,0.8591375,0.442679321,"0",0.7706625,0.536079941,0.3474375,128.524,1.518574074,517.0745,2.022425,36,0.9133,5.932552167,0.6502
"GREAT PLAINS",174.631751085929,29,0.314399867230666,32,2.872533814,5.084,23.421113060743,8.4175689,0.461925,1.48530819524477,5.660775,5.744925,0.88365,1.901177804,13.219725,5.6051875,15.1441375,3.674425532,43,4.92601998,1.57166645063813,8.506883026,2.9897875,1.286902004,3.081075,18.0959491,0.052225,29,1,0.222808140022141,41.1,224.3,0.3948125,0.112758877743578,1.7851125,17.5,66,0.845425,0.462791992281122,"1",0.754125,0.578901882,0.3826125,149.968470403605,1.64960182618385,554.755918368222,1.877875,38,0.874639838794889,6.824865915,0.841234153920977
"GREAT PLAINS",156.726,25,0.303753047,28,2.971702058,5.426,23.30936006,7.807040613,0.467625,1.4711,5.9769375,6.092625,0.882125,1.534535894,14.207375,5.943875,15.966175,3.455819525,44,4.843383091,1.5188,8.894603005,3.0427125,1.362512739,3.1472125,16.72202295,0.0553125,28.66666667,1,0.251004939,36.7,213.3,0.4030375,0.1316,1.823125,7,68,0.82815,0.445242015,"1",0.742075,0.544481154,0.3834625,162.306,1.611084917,644.1193,1.965,37,0.8467,6.394702986,0.8757
"GREAT PLAINS",157.639,34,0.304765953,37,3.332428149,5.553,19.00813422,7.922084518,0.468890099649928,1.3599,5.00564403583983,5.13416339258343,0.878459984831727,1.515559874,10.5526482079647,4.95713107655704,13.5688770803989,2.973249182,48,4.783854577,1.3353,8.670798194,2.64858083989762,1.10068161,2.76962489907437,14.2520678,0.0558963362124526,30,4,0.253293918,54.8,223,0.400427127741407,0.105,1.80025470440882,21,72,0.855671122208796,0.441940129,"1",0.757569714512728,0.551350131,0.369059782952881,142.24,1.450652142,594.7817,1.88285082481446,47,0.924,5.021426419,0.875
"GREAT PLAINS",145.896,38,0.301379065,42,3.635673065,5.446,18.42798146,7.974606533,0.46890579556061,1.4147,5.07040390851313,5.19668123931005,0.878793479508196,1.808110873,10.8574755556628,5.02193164664268,13.750428230546,3.127360234,45,4.872832257,1.5901,9.096184786,2.69473676017506,1.430221901,2.8134112198981,15.24738968,0.0554770673194715,32,1,0.240294456,39.2,247.2,0.399000931541652,0.1085,1.7930149718829,19,76,0.855671953635135,0.458326479,"1",0.757987833680341,0.535261586,0.370584155395805,163.068,1.602098175,612.3152,1.87560205797118,36,0.8873,5.382940812,0.8797
"GREAT PLAINS",162.562,30,0.310810645,33,3.126965359,4.588,16.19726912,9.770922092,0.467996639759152,1.8437,5.01581899024388,5.14108677149197,0.875444514624482,1.442749448,10.4694963814585,4.96588484394531,13.5901661660507,3.083395145,48,5.000707256,2.57,9.452922029,2.62455815768312,1.213078404,2.74611175937835,15.39315338,0.0565608327568931,31,2,0.228909585,44,202.7,0.404977426040049,0.1231,1.7988797928292,18.5,71,0.849425557461199,0.46027977,"1",0.750520492701642,0.528994575,0.368712155725975,163.83,1.923972239,483.254,1.90335110240242,39,0.8877,5.159895283,0.8771
"GREAT PLAINS",151.374,31,0.31846288,30,3.4378612831658,3.15,13.89816978,14.29447184,0.469738285505272,1.5112,5.0657558033332,5.19149823594105,0.879231664276716,1.6424967003385,10.728055343955,5.01708627426191,13.7029571302033,3.26702316612937,52,4.75269842317551,1.5625,8.71419363208195,2.6616080802192,1.16895344001041,2.78268491036049,15.3077313756404,0.0562964488741174,28.0111731693306,1,0.219555538,39.7925097467394,213.222707335438,0.398343970408819,0.1122,1.82173283044048,18,83,0.859322875428804,0.461981582,"1",0.761147223155902,0.547139099976182,0.36789741487302,143.51,1.573309196,556.9326,1.89637103646912,40,0.8604,5.39196225479667,0.838
"GREAT PLAINS",154.978,61,0.305656287,60,2.531979475,6.007,17.07469972,7.327567119,0.470580776959775,1.4352,4.97302632015494,5.10451165134359,0.878478941538904,1.68442375,10.4853862600453,4.92569247287667,13.5417383497924,3.101205017,83,4.40236531,1.5985,7.30122719,2.64639713914264,1.095208543,2.76936238663641,14.19395262,0.0559331506140575,24,1,0.255449161,46.2,369,0.404337765464646,0.0993,1.78079950879787,13.5,112,0.851033222802113,0.438894553,"1",0.75406023596819,0.603185517,0.367472298360524,143.256,1.575313324,489.7366,1.87285442778177,44,0.8673,4.994655729,0.8848
"GREAT PLAINS",137.767,47,0.318073269,48,3.306700906,3.163,9.043599797,12.94493625,0.469368947446362,1.2188,5.12510585131391,5.24942202194661,0.879697218000077,1.407301693,10.9476537328911,5.07748087529872,13.8582854314353,3.079787988,68,5.224133539,1.3263,9.449543071,2.68965418188561,1.230276796,2.81033304686515,16.05297665,0.0558717867666678,34.75,1,0.217359745,46,284,0.398498001917322,0.1264,1.8207755283335,11.5,94,0.856774989291047,0.464566986,"1",0.75962450963701,0.552524723,0.369357604426142,211.328,1.421620826,844.9354,1.89923850324591,33,0.8505,5.513808914,0.926
"GREAT PLAINS",146.265,61,0.308303422,62,2.923558274,3.072,14.46457502,12.56685129,0.470200240008875,1.5705,5.05472010832035,5.18287040657744,0.877861929888928,1.6256728502813,10.6675409744183,5.00865254764703,13.6859868369378,3.025470065,85,4.377300283,1.6667,7.637090804,2.64974528336834,1.187978094,2.77126223486623,14.83755125,0.0563569368374384,29.66666667,3,0.259720371,55.2,422,0.399376068134574,0.1112,1.8213409618254,22,118,0.858480154909366,0.431976208,"1",0.759889761761571,0.573867042,0.368695054435379,166.37,1.667411652,566.4059,1.9007602123597,53,0.8471,5.2974088998795,0.789
"GREAT PLAINS",125.332,44,0.32344493,31.1833975059061,2.629148572,3.223,13.28730802,11.98931357,0.473770079188853,2.1599,4.93266913163047,5.066406202716,0.87825110091379,1.658103176,10.2383294032502,4.88680706459985,13.4085519719395,3.492204173,86,4.398417298,1.1417,7.793647627,2.60197851466485,1.139205773,2.72239933795484,15.3445654,0.056147526783322,31,1,0.216712412,40.462118150334,214.579629067187,0.40237377873279,0.118,1.80912076956801,8.5,72.5485930001188,0.856925165254556,0.459842658,"0",0.758696277399036,0.563116488,0.367052465752519,192.278,2.201296332,601.4553,1.89065471375754,46,0.8146,5.545880611,0.4655
"GREAT PLAINS",151.724,43,0.313134376,47,3.273400645,4.099,13.35092192,9.961249671,0.470102066435357,1.5496,5.12876355341709,5.25456376425395,0.87987642834862,1.73527034,10.9470773422663,5.0829873801858,13.8677588211616,3.673241367,62,4.507338177,1.0606,8.149685107,2.68096338685185,1.32689927,2.8060155167386,16.56695735,0.0568064210224423,26.66666667,1,0.245643405,58.2,284.5,0.398095789620405,0.1121,1.83735011738449,21,102,0.860364904167051,0.441222219,"1",0.762895624357327,0.553072166,0.366172187724258,174.498,1.549865938,586.6916,1.90825480778556,43,0.8495,5.923303324,0.5609
"GREAT PLAINS",155.353,23,0.300361113,27,3.895826868,5.949,24.90233395,7.184182265,0.4480625,1.3283,5.54965,5.6592,0.886525,1.5472837,12.6545875,5.5086375,14.7740125,3.633486162,41,4.513279337,1.5319,9.705580032,2.947475,1.175478268,3.0705,16.40554544,0.0556625,26.33333333,3,0.250429667,26.9,191.7,0.3758375,0.1229,1.8347,27,61,0.8662875,0.44920922,"1",0.775375,0.46606414,0.3719625,139.446,1.434324718,490.7992,1.87025,25,0.8727,5.819939841,0.9038
"GREAT PLAINS",169.36,26,0.303158951,27,2.829736738,5.753,21.16273962,6.733116705,0.4844875,1.1524,5.5178875,5.6211375,0.8826875,1.757194839,13.4168625,5.42925,15.0647375,3.23153109,33,4.617844937,1.0581,7.827641796,3.0678625,1.316129736,3.1459,14.88838341,0.0504375,32.33333333,4,0.238102267,39.5,198.7,0.4087125,0.0769,1.6751625,11,56,0.8416,0.458738781,"1",0.7477,0.589995825,0.399575,131.572,1.196346017,446.023,1.778425,39,0.8814,5.133184102,0.7761
"GREAT PLAINS",165.321,25,0.303821051,28,3.821289106,5.638,18.75449214,7.771814803,0.459925,1.4938,4.6818,4.8226625,0.88055,1.878797501,10.1116125,4.6447875,13.18995,3.284788351,36,5.08185344,1.5957,9.629884803,2.78605,1.256256439,2.8985,16.65589076,0.04955,31.66666667,1,0.251734504,26.2,150.5,0.41925,0.114,1.513,17.5,58,0.8063625,0.444444444,"1",0.7202,0.527870798,0.386275,144.78,1.588680859,500.6934,1.67475,31,0.924,6.233976806,0.8459
"GREAT PLAINS",150.322,26,0.310613217,30,3.189135167,5.22,19.15482945,8.399341424,0.463375,1.3548,5.3287,5.43375,0.8800625,1.595646608,11.79665,5.2797625,14.509375,3.067858016,37,4.516436044,0.8352,7.787075007,2.80855,1.114872615,2.9567375,13.87104933,0.05665,30.66666667,4,0.225209883,35.3,155.9,0.4002,0.1339,1.7798125,22,61,0.848,0.4641769,"1",0.7523,0.58166212,0.3825,147.574,1.441287931,603.0229,1.881275,40,0.7636,4.855081659,0.5414
"GREAT PLAINS",160.807,22,0.304626042,25,3.585763353,6.219,26.0680502,6.851191465,0.470858664765876,1.5,5.11441258723904,5.23612306692862,0.878966658259845,1.465748483,10.983828293913,5.0632015710246,13.8674454034053,3.504185657,32,4.580139901,1.496,8.873532729,2.69310242518998,1.154946409,2.8179901317891,16.05013326,0.0564956009617835,31.66666667,4,0.238385145,21.6,114.1,0.40253022325798,0.1175,1.80580080509587,18,52,0.85427685365993,0.456988813,"1",0.756714293714073,0.516944052,0.366456919644642,120.396,1.564709915,485.7491,1.89292588368728,43,0.8677,5.417874902,0.7957
"GREAT PLAINS",176.281,25,0.310969418,25,3.958569292,5.43,17.93140233,7.558194977,0.4514,1.4282,4.3934,4.5598875,0.85345,1.558648943,8.9653875,4.3696125,12.251475,3.35769656,35,4.761605251,1.9677,10.08248181,2.6656875,1.282511212,2.754325,15.96754119,0.0482,29.33333333,1,0.23111396,34.9,165,0.396525,0.1242,1.532425,11.5,59,0.847775,0.457916622,"1",0.7396125,0.473167123,0.3942375,155.448,1.508505372,482.6289,1.64625,30,0.8905,5.777619209,0.9037
"GREAT PLAINS",155.352,25,0.300897317,26,3.12801449,5.659,20.36727737,7.806168917,0.44315,1.401,4.4159,4.6093625,0.8795,1.491193639,8.962325,4.345775,12.5052125,3.94264841,35,4.610968809,1.6641,8.873629331,2.64185,1.035170189,2.7821125,17.32179386,0.055325,30.66666667,4,0.257228745,40.9,171.2,0.42185,0.1076,1.515075,17.5,58,0.8120375,0.441873938,"1",0.7175,0.519161188,0.3653,138.938,1.525229009,436.5647,1.6503125,44,0.8934,6.366718301,0.9121
"GREAT PLAINS",186.036,21,0.31450902,25,3.283012153,5.992,22.02350972,7.028138189,0.4608375,1.4329,4.4397125,4.6298625,0.8761375,2.141845548,9.8409375,4.4039875,12.8735375,3.733416282,35,4.434237457,1.5414,8.624183255,2.8641375,1.073721513,2.9686125,16.54058267,0.050525,21.66666667,1,0.221113118,40.8,171.8,0.3893125,0.1206,1.483475,11,58,0.85995,0.464377862,"1",0.7602375,0.514227727,0.387325,156.972,1.645427075,633.2682,1.5387,38,0.8658,5.993546855,0.8913
"GREAT PLAINS",167.631,22,0.303273261,26,3.843158655,5.181,17.50280955,8.563152301,0.469185714,1.3439,5.08,5.202185714,0.886128571,1.669382383,11.68278571,5.027071429,14.12564286,3.130219904,33,5.556002993,1.3778,9.967953332,2.954257143,1.420037008,3.038928571,17.38910956,0.048928571,33.66666667,3,0.233280241,38.2,187.1,0.400057143,0.1317,1.615214286,14.5,53,0.835228571,0.463446499,"1",0.746685714,0.5574532,0.401942857,163.322,1.67910605,720.9903,1.704871429,36,0.8717,6.101851629,0.8611
"GREAT PLAINS",191.819,21,0.313498663,21,2.880877849,6.629,33.53243826,6.340278824,0.4773125,1.3123,4.718825,4.8575125,0.8807375,2.360705518,9.2367125,4.6910625,12.687525,3.284894714,24,4.211589974,1.5276,8.245438255,2.5082625,1.218905057,2.5744,13.82246871,0.0476125,20.66666667,3,0.219003331,36.9,113.9,0.4018625,0.1212,1.7495875,9.5,48,0.8313625,0.467498006,"1",0.7424375,0.532295933,0.3999625,129.54,1.503042504,438.5817,1.87655,40,0.8565,5.089793852,0.8798
"GREAT PLAINS",165.603,30,0.307089847,29,2.778309778,4.871,23.09015834,8.479126253,0.4766375,1.4921,4.66195,4.8316875,0.8573125,1.658117333,8.860625,4.6354875,12.7451,3.766272655,39,4.250071635,1.6466,7.347023946,2.33495,0.944274158,2.5109,16.01436465,0.059775,21.33333333,2,0.239971498,37.8,154,0.42075,0.1329,1.8126375,14,61,0.84965,0.452938654,"1",0.7396875,0.579888277,0.3523625,120.65,1.602072109,469.1626,1.9958,37,0.8721,5.920976829,0.811
"GREAT PLAINS",181.905,20,0.319771309,24,2.728813414,5.878,19.87730486,7.327035551,0.4867375,1.1475,4.5230375,4.726575,0.8624125,1.649063831,8.89915,4.4423625,12.435,3.071533039,28,3.780575353,0.8083,7.20027006,2.500325,1.124133247,2.5559,11.85049742,0.04785,21,4,0.193051318,30.9,116.8,0.390175,0.1036,1.7004875,9.5,51,0.8809875,0.487177373,"1",0.7587,0.52801202,0.4058125,123.952,1.277894681,587.4747,1.7782125,39,0.8254,4.071069677,0.7027
"GREAT PLAINS",179.407,21,0.319296349,26,2.120232536,5.802,25.74022317,7.33494143,0.4776,1.3381,5.1104375,5.2441625,0.8489,1.653538641,9.511275,5.05485,13.495975,3.868490861,33,3.748307851,1.2938,6.006149904,2.31245,0.833902219,2.4474,14.43174576,0.06295,24,4,0.186848897,34.5,129,0.4148625,0.1153,2.0295375,7,52,0.8628,0.493854755,"1",0.74165,0.623726967,0.3345125,152.146,1.548936052,572.3817,2.1896125,37,0.8846,5.3805263,0.7596
"GREAT PLAINS",173.826,18,0.305604455,19,2.370437314,6.107,21.78855811,7.075150484,0.483328571,1.2586,4.640014286,4.778057143,0.887571429,2.14931748,8.418242857,4.575028571,12.3473,3.582913503,33,3.975958519,1.3,7.387790964,2.239128571,1.044949184,2.369157143,14.20699274,0.059928571,21,4,0.232882308,35,150.7,0.4274,0.1061,1.9354,9,52,0.831714286,0.461513237,"1",0.744371429,0.537640862,0.345757143,99.06,1.530657761,430.577,2.046414286,38,0.8739,5.163693605,0.8814
"GREAT PLAINS",179.276,22,0.314793949,23,2.169785235,5.806,19.94148979,7.494171376,0.4961625,1.3854,4.26905,4.4119625,0.8859,1.640886571,7.6253875,4.2359625,11.6652,4.322610833,35,3.2793656,1.7703,6.437669289,2.1907375,0.886256031,2.321725,14.18473835,0.059025,22,2,0.208499743,46.2,132.2,0.4295625,0.1222,1.8555,7,55,0.837,0.476706308,"1",0.74915,0.496761715,0.3452,166.624,1.695696358,611.6104,1.947175,40,0.8912,5.466864244,0.8807
"GREAT PLAINS",185.998,21,0.31622383,24,2.801727271,6.372,43.48071302,6.907585873,0.4860875,1.6583,4.13015,4.277175,0.8888625,1.304389665,7.03305,4.0878125,11.1111875,3.481285007,32,3.559584984,2.0085,7.503756718,2.084925,0.736129601,2.2119125,12.41364021,0.05975,23.66666667,1,0.212787234,27.6,131.6,0.4059375,0.1173,1.942625,7,53,0.8744875,0.470988935,"1",0.780075,0.47465946,0.3537375,149.352,1.727529379,495.5543,1.960525,30,0.8769,4.477200791,0.8514
"GREAT PLAINS",185.775,20,0.311570448,21,2.484003684,6.035,24.20003764,7.344354389,0.4842375,1.5065,4.9107,5.0569875,0.857375,1.392836158,9.178775,4.8551,13.3008875,3.809394633,24,3.219378522,2.0374,6.341538062,2.2674875,0.929932359,2.4354875,12.27456699,0.0655625,20.25,4,0.222354999,28.2,123,0.4313375,0.1231,1.9471,8,43,0.8467125,0.466074553,"1",0.733375,0.507857906,0.3218625,138.684,1.660756358,461.6204,2.1464625,34,0.8566,4.618343472,0.9316
"GREAT PLAINS",162.001,19,0.326318973,19,2.106836938,2.322,13.94713524,17.33577794,0.498375,1.4114,5.073375,5.1976125,0.8794125,1.457788302,9.956375,5.0244125,13.5593875,3.261824183,26,3.327077465,0.8986,5.997607345,2.3918375,0.831796685,2.512225,10.88965959,0.058375,20,4,0.185875396,32.8,145.1,0.411775,0.0781,2.0228,10,50,0.8653375,0.487805631,"1",0.7667,0.5546528,0.3559,185.674,1.607806462,710.6653,2.1010125,30,0.7126,3.860512472,0.6414
"GREAT PLAINS",185.368,23,0.314450175,22,2.79706018,5.661,27.85959916,7.499681017,0.4841,1.4225,4.9979875,5.14195,0.8834875,1.509207623,9.3336875,4.9702,13.1663875,3.838320898,35,3.712391426,1.2248,7.366077865,2.309825,0.997165654,2.4354875,14.25128849,0.062,22.66666667,3,0.201642139,40.7,164.3,0.404425,0.1251,2.0856625,5,54,0.861175,0.483907686,"1",0.7692375,0.504108495,0.358025,139.7,1.565048228,499.7253,2.1566125,44,0.8729,5.332191174,0.622
"GREAT PLAINS",182.109,18,0.311851693,21,2.109906665,6.685,29.45932943,6.479439704,0.471958739855102,1.4788,5.07023548689751,5.19234568574585,0.876993060360956,1.354646145,10.8002959306491,5.01950431512196,13.7827381208699,3.597391293,24,4.010942967,1.4333,6.512878005,2.66676157528954,0.738655901,2.7955618268175,14.41768674,0.0569209940786271,23.33333333,3,0.219423532,31.2,91,0.406780869523954,0.1146,1.79483999851941,7,44,0.850468901527044,0.468724775,"1",0.752314245103776,0.604121788,0.364457893869997,117.348,1.763050452,508.0968,1.89524000268877,36,0.8687,5.401095925,0.8113
"GREAT PLAINS",127.263,22,0.330480972,25,3.025671504,2.385,13.41626119,14.94104385,0.472659830764327,1.5981,4.93410460330995,5.06545376025143,0.879163243503791,1.374880203,10.1864163913601,4.88536434484829,13.370219903119,3.701637611,27,4.027548908,0.989,7.103387136,2.58302122451785,0.675374952,2.70610508191035,14.90832963,0.056758415503158,24,1,0.244823712,35.4,126.4,0.401499268233209,0.1358,1.82664356994809,9,51,0.858843812144273,0.424695316,"1",0.760521490644992,0.542147232,0.363556094317106,194.056,2.037755538,925.63,1.90314218350044,34,0.7895,5.436931261,0.5063
"GREAT PLAINS",175.907,24,0.319703025,23,2.075945305,6.02,26.80104309,7.086534715,0.4874625,1.3107,4.8207125,4.981125,0.87095,1.458367146,8.8258875,4.783675,12.8007375,3.56856007,26,3.163220358,1.5633,5.835126967,2.2754125,0.692346056,2.3799375,12.25737428,0.0594125,18.75,4,0.193136146,31.5,120.6,0.412675,0.1317,1.9885625,6.5,51,0.8533,0.487160829,"1",0.7521875,0.542183719,0.383175,167.894,1.490130047,631.4405,2.1050375,37,0.8331,4.462784538,0.8774
"GREAT PLAINS",173.528,19,0.317476142,22,1.999049441,6.212,22.81911552,7.030146472,0.505525,1.4404,4.6540125,4.79275,0.877725,1.34745009,8.5797625,4.6183,12.737425,3.152610129,20,3.255225571,0.9568,6.329353626,2.2225125,0.627022519,2.3495125,10.26587872,0.0625625,19.66666667,3,0.193352082,26.3,118,0.459875,0.1251,1.8177375,10,44,0.7865,0.489171776,"1",0.704575,0.515835109,0.3363625,152.908,1.630572311,572.8436,2.0910375,30,0.7848,3.803335914,0.6008
